epoch,loss,alignment,uniformity,output_std,effective_rank
0,-0.8950774610615694,0.043035656213760376,-0.01721566915512085,0.011829400435090065,1.030777931213379
1,-0.9788081080485613,0.04052983969449997,-0.018866125494241714,0.01575455069541931,1.2483187913894653
2,-0.9802003212464161,0.01020366046577692,-0.005676495376974344,0.0033156047575175762,1.229971170425415
3,-0.9757347244482774,0.02602185681462288,-0.006171155255287886,0.0038041304796934128,1.287506103515625
4,-0.9804552876032315,0.01836686208844185,-0.01023812871426344,0.008560121059417725,1.4748250246047974
5,-0.9826492263720585,0.00103196466807276,-0.0025487211532890797,0.0022032922133803368,1.4709621667861938
6,-0.9835532970917531,0.01664941944181919,-0.010179899632930756,0.011241468600928783,1.3086620569229126
7,-0.9890117443524874,0.03970230370759964,-0.01328431535512209,0.01361447386443615,1.1455599069595337
8,-0.9543383708366981,0.008062075823545456,-0.014703736640512943,0.005309297703206539,1.720314621925354
9,-0.9797842967204559,0.0013206340372562408,-0.003088291035965085,0.0023785801604390144,1.979090690612793
10,-0.9872059440001463,0.0009643077501095831,-0.002408243017271161,0.002096999203786254,1.2628157138824463
11,-0.9860198989892617,0.10247203707695007,-0.049376439303159714,0.026805507019162178,1.2269994020462036
12,-0.9816855390866598,0.6414955258369446,-0.2682377099990845,0.06042449548840523,1.0966639518737793
13,-0.915229651866815,0.06317456066608429,-0.025270957499742508,0.019111307337880135,1.2034912109375
14,-0.9681223126558157,0.00020663475152105093,-0.0008002144168131053,0.0011303485371172428,2.1017353534698486
15,-0.9731541810891567,0.047044478356838226,-0.012172273360192776,0.013535860925912857,1.5305851697921753
16,-0.9790295756780184,0.00019483428332023323,-0.0004989557201042771,0.0009435469983145595,2.1860129833221436
17,-0.9792606748067416,0.023629428818821907,-0.00823151133954525,0.011073224246501923,1.2759339809417725
18,-0.9835993063755525,0.00010636859224177897,-0.0002867394359782338,0.0007218921673484147,9.868307113647461
19,-0.9772959403502636,0.03479044884443283,-0.009860572405159473,0.011225318536162376,1.8476288318634033
20,-0.9828002709608812,0.015774980187416077,-0.012178970500826836,0.013536399230360985,1.4866787195205688
21,-0.9845072483405088,0.021126842126250267,-0.004540663678199053,0.005860698409378529,1.7809069156646729
22,-0.9859595485222645,0.02353360690176487,-0.008098104037344456,0.011061564087867737,1.272635817527771
23,-0.9777209489773482,0.16350749135017395,-0.05179034546017647,0.027852244675159454,1.442604660987854
24,-0.9832375431672121,0.02352595329284668,-0.01980067975819111,0.01741153933107853,1.250013828277588
25,-0.9824549118677776,0.05481017380952835,-0.019917964935302734,0.017419733107089996,1.5316976308822632
26,-0.9798053081219013,0.05479595065116882,-0.019916262477636337,0.017420031130313873,1.2604740858078003
27,-0.9855768564419869,0.02360144630074501,-0.008332299068570137,0.011082509532570839,1.2500815391540527
28,-0.9876002449255723,0.07851634174585342,-0.02473248355090618,0.0191054567694664,1.0091676712036133
29,-0.9883824149767558,0.03929253667593002,-0.016268925741314888,0.01561528816819191,1.267120599746704
30,-0.988206635377346,0.00014082170673646033,-0.0003706903662532568,0.0008367962436750531,1.67695152759552
31,-0.9898424772115854,0.023608610033988953,-0.004403497092425823,0.007873907685279846,1.2384238243103027
32,-0.9884469646673936,0.05482757091522217,-0.023866867646574974,0.019061949104070663,1.0818562507629395
33,-0.9904667194073017,0.015709353610873222,-0.0041259294375777245,0.007838882505893707,1.033389925956726
34,-0.9896339749678588,0.03910302743315697,-0.019699763506650925,0.01740824617445469,1.1404949426651
35,-0.9866639109758231,0.08603513240814209,-0.03160891681909561,0.021954603493213654,1.137596845626831
36,-0.9881022315758925,0.07045130431652069,-0.019942225888371468,0.01742132380604744,1.3570064306259155
37,-0.982776831357907,0.023638803511857986,-0.016254447400569916,0.015615537762641907,1.8770110607147217
38,-0.9875863707982577,0.03923262655735016,-0.016110939905047417,0.015606195665895939,1.3504843711853027
39,-0.986298061028505,0.00031039112946018577,-0.0007119924412108958,0.0011627094354480505,1.9049105644226074
40,-0.9844312246029193,0.07852387428283691,-0.02096543088555336,0.017470771446824074,1.8034862279891968
41,-0.9857129943676484,0.03138437122106552,-0.008157413452863693,0.011066403239965439,1.8456685543060303
42,-0.968445110321045,0.1172812357544899,-0.039337288588285446,0.02449461817741394,1.0467727184295654
43,-0.9735850765154912,0.18759752810001373,-0.0745590329170227,0.033456072211265564,1.0303359031677246
