epoch,loss,alignment,uniformity,output_std,effective_rank
0,-0.8507712144118089,0.01454368606209755,-0.017617367208003998,0.009333650581538677,1.253851294517517
1,-0.9533009681946192,0.0355178602039814,-0.013195407576858997,0.005852498114109039,1.5994133949279785
2,-0.9562694726846157,0.0879344791173935,-0.020246358588337898,0.015829775482416153,1.5205063819885254
3,-0.9081132323313982,0.1985819786787033,-0.07209248840808868,0.031013010069727898,1.091784119606018
4,-0.9639622113643549,0.19513873755931854,-0.07125070691108704,0.0316745787858963,1.0237370729446411
5,-0.97066139624669,0.017675844952464104,-0.01237737201154232,0.01142573356628418,1.3358772993087769
6,-0.9792278225605304,0.001365636009722948,-0.0029110920149832964,0.002376845572143793,4.047112941741943
7,-0.9689813522192148,0.025188807398080826,-0.012155501171946526,0.011377980932593346,1.3947422504425049
8,-0.974256522838886,0.011976592242717743,-0.013191059231758118,0.009214929305016994,1.3891372680664062
9,-0.9745241583921971,0.024585451930761337,-0.018279915675520897,0.01573844999074936,1.311793327331543
10,-0.9632745975103134,0.04023513197898865,-0.006901540793478489,0.008172934874892235,1.3968424797058105
11,-0.9729971696168949,0.001147539704106748,-0.002707627136260271,0.002287680981680751,2.8237791061401367
12,-0.9797367664483877,0.04809625446796417,-0.03092469461262226,0.020698420703411102,1.0756250619888306
13,-0.9384386802330995,0.23477688431739807,-0.08073049783706665,0.03433098644018173,1.032349944114685
14,-0.9610169875316131,0.04896218329668045,-0.013528489507734776,0.011611629277467728,1.4558453559875488
15,-0.969899180607918,0.048059917986392975,-0.013042616657912731,0.013597439974546432,1.128922462463379
16,-0.9773293825296255,0.047583624720573425,-0.009616450406610966,0.011193385347723961,1.1906788349151611
17,-0.9692144818795033,0.07224293053150177,-0.016296975314617157,0.015616873279213905,1.076625943183899
18,-0.972547189394633,0.03941967710852623,-0.012589393183588982,0.013562032021582127,1.079530119895935
19,-0.977932318357321,0.0010984614491462708,-0.0025878625456243753,0.0022297215182334185,2.3561079502105713
20,-0.9794129686477857,0.01612381637096405,-0.0013015392469242215,0.0015787072479724884,2.255618095397949
21,-0.9790915675652333,0.008241628296673298,-0.001021549222059548,0.001400085398927331,2.960106372833252
22,-0.9548097155033014,0.03204264119267464,-0.013575615361332893,0.013644012622535229,1.1339024305343628
23,-0.9687340048643259,0.05526193603873253,-0.013553320430219173,0.013638452626764774,1.3343559503555298
24,-0.9774648525776007,0.007992583326995373,-0.004381705541163683,0.007870510220527649,1.3283021450042725
25,-0.9709082077711056,0.055050551891326904,-0.012936401180922985,0.013498611748218536,1.2690794467926025
26,-0.9771801114082337,0.08593815565109253,-0.012119964696466923,0.013531938195228577,1.2291615009307861
27,-0.9761042069166135,0.04689830541610718,-0.019714292138814926,0.01740902289748192,1.0471100807189941
28,-0.9747194409370422,0.03911986202001572,-0.011900382116436958,0.013516626320779324,1.1346044540405273
29,-0.96917807444548,0.031719427555799484,-0.009106971323490143,0.01112833246588707,1.0591410398483276
30,-0.9793853747539031,0.05484985560178757,-0.012128833681344986,0.013532709330320358,1.206459641456604
31,-0.9607371955345838,0.13343486189842224,-0.049396853893995285,0.026882275938987732,1.0540612936019897
32,-0.9586875811601296,0.046946316957473755,-0.027534781023859978,0.020555008202791214,1.0642050504684448
33,-0.9638719054368826,0.07041898369789124,-0.02381553128361702,0.019059449434280396,1.2261216640472412
34,-0.9603967321224701,0.07866142690181732,-0.02895599789917469,0.020633190870285034,1.0312901735305786
35,-0.974337540834378,0.05483950674533844,-0.008145274594426155,0.011065719649195671,1.016645908355713
36,-0.951945587916252,9.330939064966515e-05,-0.0002283118519699201,0.0006460398435592651,2.4262139797210693
37,-0.968167801698049,0.07060166448354721,-0.02837255224585533,0.020584363490343094,1.1992762088775635
38,-0.9607344074127001,0.015772614628076553,-0.008188722655177116,0.011068053543567657,1.4047555923461914
39,-0.9732299826084039,0.12440222501754761,-0.055179793387651443,0.028870368376374245,1.0505480766296387
40,-0.973527411925487,0.04693103954195976,-0.011912325397133827,0.013513024896383286,1.2314244508743286
41,-0.9797885228426029,0.039143890142440796,-0.011928853578865528,0.013518642634153366,1.2726516723632812
42,-0.9811154796526982,0.023502232506871223,-0.00015581867774017155,0.0005426409188657999,2.1940486431121826
43,-0.9791654186371045,0.015698548406362534,-0.004087385721504688,0.007834145799279213,1.8871266841888428
44,-0.9808578592080336,0.03913763165473938,-0.015828346833586693,0.015589963644742966,1.0481147766113281
45,-0.9755799990433913,0.14094889163970947,-0.03233128786087036,0.021987713873386383,1.0414402484893799
46,-0.9495119015375774,0.4461933970451355,-0.16757279634475708,0.04822033643722534,1.2025631666183472
47,-0.9444140327282441,0.00029944878770038486,-0.0007547006825916469,0.0011373304296284914,2.9306538105010986
48,-0.9738622008225857,0.01658344641327858,-0.002163603436201811,0.001973597100004554,2.881561517715454
49,-0.9791510523893894,0.02371736615896225,-0.016330236569046974,0.0156205203384161,1.0699105262756348
50,-0.9809761991867653,0.023455461487174034,-0.004294843412935734,0.007859687320888042,1.7112462520599365
51,-0.9779098458779164,0.015952687710523605,-0.0006883128662593663,0.0011519883992150426,2.1353418827056885
52,-0.9629552318499639,0.00040193076711148024,-0.0011340250493958592,0.0014052765909582376,4.601547718048096
